name,string_length,num_chars,avg_ns,min_ns,max_ns,std_dev,success_avg_ns,success_runs,fail_avg_ns,fail_runs
1,435,2,30930,20,102909,26566.70,14923,924,32837,7756
1,436,2,31061,20,102909,26678.42,14958,925,32976,7775
1,437,2,31194,20,102909,26793.35,14958,925,33121,7795
1,438,2,31323,20,102909,26900.68,14992,926,33258,7814
1,439,2,31458,20,102909,27017.86,15077,927,33396,7833
1,440,2,31584,20,105025,27125.28,15145,929,33529,7851
1,441,2,31718,20,105025,27239.59,15145,929,33674,7871
1,442,2,31849,20,105025,27349.67,15181,930,33813,7890
1,443,2,31975,20,105025,27455.16,15252,932,33946,7908
1,444,2,32110,20,105025,27570.65,15252,932,34092,7928
1,445,2,32238,20,105025,27677.68,15326,934,34225,7946
1,446,2,32365,20,105025,27784.01,15397,936,34359,7964
1,447,2,32495,20,106487,27893.40,15433,937,34498,7983
1,448,2,32632,20,106487,28011.70,15433,937,34646,8003
1,449,2,32765,20,106487,28124.90,15556,939,34779,8021
1,450,2,32901,20,106487,28246.15,15592,940,34925,8040
1,451,2,33044,20,106487,28375.99,15592,940,35079,8060
1,452,2,33175,20,106487,28487.50,15667,942,35216,8078
1,453,2,33324,20,132536,28636.78,15757,943,35370,8097
1,454,2,33459,20,132536,28753.69,15793,944,35514,8116
1,455,2,33596,20,132536,28873.04,16181,949,35629,8131
1,456,2,33737,20,132536,28997.80,16181,949,35781,8151
1,457,2,33887,20,132536,29143.12,16386,951,35924,8169
1,458,2,34028,20,132536,29272.42,16424,952,36075,8188
1,459,2,34173,20,132536,29403.40,16424,952,36232,8208
1,460,2,34316,20,132536,29530.52,16424,952,36386,8228
1,461,2,34457,20,132536,29654.17,16424,952,36539,8248
1,462,2,34602,20,132536,29783.59,16424,952,36695,8268
1,463,2,34742,20,132536,29908.33,16554,954,36836,8286
1,464,2,34889,20,132536,30043.02,16554,954,36995,8306
1,465,2,35028,20,132536,30163.79,16592,955,37143,8325
1,466,2,35168,20,132536,30284.53,16631,956,37291,8344
1,467,2,35305,20,132536,30404.22,16895,960,37419,8360
1,468,2,35433,20,132536,30508.77,17008,963,37551,8377
1,469,2,35570,20,132536,30622.83,17047,964,37696,8396
